lang,mse,mae
eng_Latn,0.015798183333333337,0.10810555555555557
fin_Latn,0.0008008897222222224,0.016713888888888893
deu_Latn,0.009506380555555555,0.04836111111111114
cmn_Hani,0.011723289444444458,0.06100555555555561
hun_Latn,0.00010851888888888902,0.0036166666666666686
tur_Latn,0.0004533958333333332,0.011780555555555548
mon_Cyrl,0.007863619999999995,0.042655555555555544
kaz_Cyrl,0.000890572222222223,0.012977777777777784
heb_Hebr,0.017848770000000007,0.059405555555555586
arb_Arab,0.009722262499999999,0.018086111111111112
kor_Hang,0.00041684249999999996,0.006086111111111111
hin_Deva,2.7040000000000032e-05,0.0008666666666666672
other,0.007413059444444443,0.06418888888888886
avg,0.006351755726495727,0.03491153846153847
