lang,mse,mae
eng_Latn,0.01538721138888889,0.09889722222222223
fin_Latn,0.0008753661111111113,0.018811111111111115
deu_Latn,0.008428262499999999,0.043130555555555575
cmn_Hani,0.011627839722222236,0.06136944444444449
hun_Latn,4.116111111111118e-05,0.0021722222222222234
tur_Latn,0.0009085838888888893,0.01711111111111112
mon_Cyrl,0.007336407222222218,0.04112222222222221
kaz_Cyrl,0.0006835663888888902,0.011947222222222229
heb_Hebr,0.005716704166666667,0.03132500000000006
arb_Arab,0.009694995833333333,0.01758611111111111
kor_Hang,0.0004196480555555555,0.006141666666666667
hin_Deva,3.8760000000000056e-05,0.0011666666666666674
other,0.006792410277777777,0.06496944444444444
avg,0.00522699358974359,0.031980769230769236
