lang,mse,mae
eng_Latn,0.020620039444444436,0.12684444444444443
fin_Latn,0.0006043847222222224,0.013858333333333334
deu_Latn,0.009771077777777772,0.048766666666666694
cmn_Hani,0.011969645277777795,0.06124722222222229
hun_Latn,0.00011033361111111125,0.0036694444444444457
tur_Latn,0.00042363833333333316,0.011416666666666657
mon_Cyrl,0.007288991388888886,0.041663888888888875
kaz_Cyrl,0.0008034347222222227,0.012652777777777782
heb_Hebr,0.008063089444444446,0.043016666666666675
arb_Arab,0.009816760555555555,0.019166666666666665
kor_Hang,0.00041216833333333335,0.005966666666666666
hin_Deva,2.9160000000000033e-05,0.0009000000000000005
other,0.00839305027777777,0.06858611111111107
avg,0.006023521068376068,0.03521196581196582
