lang,mse,mae
eng_Latn,0.022585592222222214,0.11743888888888893
fin_Latn,0.0007640336111111112,0.016330555555555556
deu_Latn,0.0072875866666666615,0.04189444444444441
cmn_Hani,0.010559285000000009,0.06358333333333337
hun_Latn,0.0004915277777777776,0.0058611111111111095
tur_Latn,0.0008358025000000009,0.01642500000000001
mon_Cyrl,0.0077436838888888864,0.04440555555555554
kaz_Cyrl,0.0009610930555555544,0.014958333333333327
heb_Hebr,0.006180319166666667,0.034086111111111164
arb_Arab,0.009910054444444445,0.020661111111111113
kor_Hang,0.0007395722222222229,0.009350000000000004
hin_Deva,1.3480000000000008e-05,0.0009666666666666668
other,0.007058638888888883,0.06164999999999998
avg,0.005779282264957263,0.03443162393162394
