lang,mse,mae
eng_Latn,0.02407568138888888,0.12000833333333333
fin_Latn,0.000723476111111111,0.015905555555555555
deu_Latn,0.006778523333333331,0.04127777777777774
cmn_Hani,0.014739393611111127,0.07790833333333337
hun_Latn,0.0005621491666666664,0.006041666666666665
tur_Latn,0.0008929525000000008,0.017069444444444453
mon_Cyrl,0.007021970833333332,0.04261944444444443
kaz_Cyrl,0.0008212594444444431,0.013722222222222212
heb_Hebr,0.005496144722222224,0.03140277777777784
arb_Arab,0.009794161944444444,0.019702777777777777
kor_Hang,0.0007426808333333341,0.009286111111111113
hin_Deva,1.300000000000001e-05,0.0009000000000000002
other,0.007725703888888881,0.06636666666666663
avg,0.006106699829059829,0.03555470085470085
