lang,mse,mae
eng_Latn,0.014502582777777788,0.09860000000000003
fin_Latn,0.0007481530555555559,0.01643055555555556
deu_Latn,0.009320845000000001,0.04681666666666668
cmn_Hani,0.009892053333333326,0.05229444444444445
hun_Latn,0.00011122222222222234,0.003655555555555557
tur_Latn,0.0005110552777777777,0.01328611111111112
mon_Cyrl,0.007715295555555551,0.041772222222222204
kaz_Cyrl,0.0005770566666666672,0.010372222222222229
heb_Hebr,0.01934175666666669,0.06056666666666672
arb_Arab,0.009851860555555555,0.0195
kor_Hang,0.0004120572222222222,0.006022222222222222
hin_Deva,2.9240000000000025e-05,0.0009666666666666672
other,0.007496847222222222,0.06474444444444442
avg,0.006193078888888892,0.03346367521367522
