lang,mse,mae
eng_Latn,0.014126767777777778,0.09657777777777775
fin_Latn,0.0008276527777777782,0.018388888888888892
deu_Latn,0.008568515277777779,0.04402500000000001
cmn_Hani,0.006875181388888901,0.04833611111111116
hun_Latn,5.385361111111116e-05,0.0025694444444444454
tur_Latn,0.0008019505555555559,0.016166666666666676
mon_Cyrl,0.008467344999999992,0.043827777777777764
kaz_Cyrl,0.0007860433333333346,0.012750000000000006
heb_Hebr,0.0059091752777777765,0.032263888888888946
arb_Arab,0.009699142777777777,0.017605555555555555
kor_Hang,0.0004090919444444444,0.006119444444444444
hin_Deva,4.408000000000005e-05,0.0012666666666666672
other,0.006274738333333329,0.06469999999999994
avg,0.004834118311965813,0.031122863247863248
