lang,mse,mae
eng_Latn,0.014271492500000007,0.10383611111111109
fin_Latn,0.0007766497222222225,0.016880555555555555
deu_Latn,0.009223798333333335,0.04790555555555558
cmn_Hani,0.007296216666666679,0.048333333333333374
hun_Latn,0.00010967138888888899,0.0035694444444444454
tur_Latn,0.00043882777777777787,0.011716666666666676
mon_Cyrl,0.00823874888888888,0.0426222222222222
kaz_Cyrl,0.0010430433333333343,0.014072222222222229
heb_Hebr,0.00932650472222223,0.04507500000000004
arb_Arab,0.009782498888888887,0.01892777777777778
kor_Hang,0.0004328516666666667,0.006227777777777777
hin_Deva,3.668000000000005e-05,0.0011666666666666674
other,0.006978795555555554,0.06543888888888887
avg,0.00522736764957265,0.032751709401709406
