lang,mse,mae
eng_Latn,0.023846404722222214,0.11879722222222225
fin_Latn,0.0007232658333333334,0.015958333333333338
deu_Latn,0.00718119222222222,0.04221111111111109
cmn_Hani,0.014901720833333345,0.07808611111111113
hun_Latn,0.0005154333333333332,0.005811111111111111
tur_Latn,0.0008411833333333341,0.01643333333333334
mon_Cyrl,0.007065733055555553,0.042913888888888876
kaz_Cyrl,0.0008625736111111101,0.013902777777777773
heb_Hebr,0.005424310555555558,0.03233888888888895
arb_Arab,0.009827658055555554,0.02013611111111111
kor_Hang,0.0006985325000000007,0.00921944444444445
hin_Deva,1.6720000000000013e-05,0.001066666666666667
other,0.007683349999999995,0.06572777777777776
avg,0.00612215985042735,0.035584829059829064
