lang,mse,mae
eng_Latn,0.02052897305555555,0.1270083333333333
fin_Latn,0.0005967594444444448,0.013716666666666669
deu_Latn,0.009750079722222221,0.049152777777777795
cmn_Hani,0.012003137500000014,0.061119444444444476
hun_Latn,0.00010567722222222237,0.003416666666666669
tur_Latn,0.0004438250000000001,0.011888888888888898
mon_Cyrl,0.007520775277777774,0.04226944444444443
kaz_Cyrl,0.0008934822222222233,0.013038888888888897
heb_Hebr,0.008238404722222224,0.04282500000000003
arb_Arab,0.009760491666666666,0.018655555555555554
kor_Hang,0.00043606472222222224,0.006169444444444444
hin_Deva,2.7040000000000032e-05,0.0008666666666666672
other,0.008549744722222216,0.0690805555555555
avg,0.006065727329059829,0.03532371794871795
