lang,mse,mae
eng_Latn,0.014084597222222217,0.09651666666666668
fin_Latn,0.000725300833333334,0.016413888888888898
deu_Latn,0.008289455000000001,0.04318888888888891
cmn_Hani,0.007601687777777787,0.05141111111111115
hun_Latn,5.518583333333341e-05,0.002541666666666668
tur_Latn,0.0008030275000000003,0.015480555555555565
mon_Cyrl,0.008055496111111103,0.04285555555555554
kaz_Cyrl,0.0009257011111111122,0.014188888888888897
heb_Hebr,0.00594743888888889,0.03176666666666672
arb_Arab,0.009800436666666665,0.019105555555555553
kor_Hang,0.0004130405555555555,0.006144444444444444
hin_Deva,2.1160000000000028e-05,0.0007666666666666671
other,0.0071113688888888825,0.0668722222222222
avg,0.004910299722222221,0.03132713675213676
