lang,mse,mae
eng_Latn,0.025581556388888885,0.135525
fin_Latn,0.0011303586111111109,0.01760277777777778
deu_Latn,0.009324826944444435,0.051847222222222156
cmn_Hani,0.015003385833333346,0.07906944444444447
hun_Latn,0.0006215972222222223,0.008083333333333335
tur_Latn,0.00094739388888889,0.01630000000000001
mon_Cyrl,0.007124385277777774,0.04244722222222222
kaz_Cyrl,0.0008253511111111105,0.013955555555555554
heb_Hebr,0.008702706388888884,0.04161944444444444
arb_Arab,0.009776033055555555,0.019563888888888888
kor_Hang,0.0006937547222222229,0.009163888888888895
hin_Deva,1.7160000000000015e-05,0.0011000000000000003
other,0.007138487777777778,0.06424999999999999
avg,0.0066836151709401695,0.038502136752136755
