lang,mse,mae
eng_Latn,0.014780701944444447,0.10561388888888887
fin_Latn,0.0007822236111111113,0.01671944444444445
deu_Latn,0.009534808333333332,0.04862222222222225
cmn_Hani,0.007356238611111125,0.04845277777777784
hun_Latn,0.00011174222222222236,0.0035000000000000014
tur_Latn,0.0003988999999999998,0.011649999999999988
mon_Cyrl,0.00814699527777777,0.04245833333333331
kaz_Cyrl,0.0009528991666666674,0.013925000000000005
heb_Hebr,0.008693092222222224,0.04366666666666671
arb_Arab,0.009776676111111111,0.01877222222222222
kor_Hang,0.0004170716666666667,0.006127777777777777
hin_Deva,4.148000000000006e-05,0.001233333333333334
other,0.007057546944444441,0.0656972222222222
avg,0.005234644316239317,0.03280299145299145
