lang,mse,mae
eng_Latn,0.011042652409657792,0.059920458363548465
fin_Latn,0.0005551230650239721,0.004007415397631137
deu_Latn,0.004927303696833168,0.02118510635726372
cmn_Hani,0.009364360687822443,0.03148550640560794
hun_Latn,0.00028815074352115576,0.002619812061880589
tur_Latn,0.004999023639193771,0.027893029369108032
mon_Cyrl,0.0013791316783289885,0.00928168177423254
kaz_Cyrl,0.003819486660187681,0.02288484288131497
heb_Hebr,0.009725591840882883,0.020704422286681186
arb_Arab,0.002114891839882968,0.010406569373942466
kor_Hang,7.63807670614777e-05,0.0008230964467005073
hin_Deva,0.004244484517766497,0.022785279187817257
jpn_Jpan,0.0013485166955724773,0.007684390862944168
urd_Arab,0.004510521370910889,0.022093620981387497
pan_Guru,0.007596875177664974,0.029330964467005075
guj_Gujr,0.008869247233502528,0.028330203045685277
other,0.0036438146364567133,0.03505645757795503
avg,0.004617973921192375,0.020970168049453286
