lang,mse,mae
eng_Latn,0.004924282005076142,0.046602791878172595
fin_Latn,0.00032823144670050743,0.0037550761421319815
deu_Latn,0.004257641725888324,0.018573096446700504
cmn_Hani,0.005280321192893402,0.024686040609137056
hun_Latn,0.00041841784263959387,0.0037936548223350256
tur_Latn,0.007907920736040608,0.033562690355329945
mon_Cyrl,0.0019097321065989852,0.012981472081218276
kaz_Cyrl,0.003748890304568531,0.022931472081218294
heb_Hebr,0.002202930685279186,0.009223604060913694
arb_Arab,0.002286892208121826,0.01315862944162436
kor_Hang,0.00010678197969543146,0.0012431472081218273
hin_Deva,0.00660362164974619,0.027605837563451776
jpn_Jpan,0.0010398754314720822,0.007525380710659902
urd_Arab,0.0052787127411167535,0.02572487309644671
pan_Guru,0.007610294543147207,0.03109111675126902
guj_Gujr,0.01106734563451776,0.03369086294416244
other,0.0032011450000000007,0.033948984771573605
avg,0.004010178660794266,0.02059404299790982
