lang,mse,mae
eng_Latn,0.011351091379810312,0.05943528462654096
fin_Latn,0.0005443285162295557,0.004084424703891712
deu_Latn,0.005010305727120671,0.021421280517283058
cmn_Hani,0.008877159448030124,0.031092718757553796
hun_Latn,0.00027096023771855545,0.00236780879864636
tur_Latn,0.0042110969904557575,0.02400838046893882
mon_Cyrl,0.0015600111840492886,0.010581972443799858
kaz_Cyrl,0.0026993589087575005,0.01878323543630652
heb_Hebr,0.009733304529268905,0.020931632825719138
arb_Arab,0.0020443503031373385,0.010161146362098134
kor_Hang,7.839621985335588e-05,0.0007560575296108289
hin_Deva,0.004892085279187816,0.02356091370558375
jpn_Jpan,0.0014160819823463072,0.008246768189509309
urd_Arab,0.0041832193961858465,0.02294964890016922
pan_Guru,0.005990173629441625,0.0268748730964467
guj_Gujr,0.008974316218274101,0.028912436548223352
other,0.003570153868776548,0.034079114797357174
avg,0.004435670224626094,0.020485158688686982
