lang,mse,mae
eng_Latn,0.005095340279187818,0.04898908629441624
fin_Latn,0.00032254553299492373,0.0037568527918781717
deu_Latn,0.004102426040609139,0.0178005076142132
cmn_Hani,0.005182850583756346,0.02437182741116752
hun_Latn,0.0004494514467005076,0.0037545685279187823
tur_Latn,0.007820596345177662,0.033872588832487296
mon_Cyrl,0.001886439847715737,0.013023857868020306
kaz_Cyrl,0.004744212436548226,0.0261771573604061
heb_Hebr,0.001947564238578678,0.008696700507614206
arb_Arab,0.002329167614213195,0.013152284263959379
kor_Hang,0.00011648875634517768,0.0015692893401015227
hin_Deva,0.006639480862944161,0.028099492385786805
jpn_Jpan,0.001336029111675128,0.00863324873096447
urd_Arab,0.006288601116751271,0.027133502538071078
pan_Guru,0.007369963375634517,0.031005837563451776
guj_Gujr,0.01144058690355329,0.03395685279187817
other,0.0031299825634517773,0.03423071065989848
avg,0.004129513356225739,0.02107202149895491
