lang,mse,mae
eng_Latn,0.006566652639593908,0.05616954314720812
fin_Latn,0.0003533006598984771,0.003894416243654824
deu_Latn,0.004425173401015229,0.018980203045685276
cmn_Hani,0.006066411624365481,0.027220304568527913
hun_Latn,0.00022864890862944176,0.002666751269035534
tur_Latn,0.009772155279187816,0.03738274111675126
mon_Cyrl,0.0022628183502538075,0.01404695431472081
kaz_Cyrl,0.004911898121827412,0.026049238578680214
heb_Hebr,0.0023299522588832453,0.009644416243654811
arb_Arab,0.004495672664974616,0.01692411167512689
kor_Hang,0.00011723527918781726,0.001564467005076142
hin_Deva,0.007162725253807108,0.02833984771573605
jpn_Jpan,0.0013359774619289347,0.008740101522842643
urd_Arab,0.00690323926395939,0.029066243654822337
pan_Guru,0.008091464162436548,0.032504060913705585
guj_Gujr,0.014852425177664972,0.03992791878172589
other,0.0033800929187817264,0.034874365482233494
avg,0.004897402554493879,0.022823275604658105
