lang,mse,mae
eng_Latn,0.006339264314720813,0.05578426395939086
fin_Latn,0.00033964710659898473,0.003876142131979698
deu_Latn,0.0044663379949238585,0.019261675126903553
cmn_Hani,0.005631784238578681,0.025971319796954318
hun_Latn,0.0002444992385786801,0.00274517766497462
tur_Latn,0.009354860126903553,0.03606827411167512
mon_Cyrl,0.0022746715736040603,0.014218274111675124
kaz_Cyrl,0.0048073253045685296,0.025938324873096462
heb_Hebr,0.0023020310659898446,0.009501015228426385
arb_Arab,0.004072427893401013,0.0161464467005076
kor_Hang,0.00011492873096446701,0.0015507614213197969
hin_Deva,0.0072615089086294415,0.029153553299492388
jpn_Jpan,0.0013773504822335036,0.008817512690355333
urd_Arab,0.006804342741116751,0.02788223350253808
pan_Guru,0.007973824441624365,0.03268502538071065
guj_Gujr,0.014783373375634516,0.03976167512690356
other,0.0031219750761421325,0.03418832487309644
avg,0.004780597212600776,0.02256176470588235
