lang,mse,mae
eng_Latn,0.006535070101522843,0.05643350253807106
fin_Latn,0.00033253010152284253,0.0037817258883248747
deu_Latn,0.004382636116751269,0.019312436548223347
cmn_Hani,0.005828390101522843,0.026256345177664973
hun_Latn,0.0002464790862944164,0.0028182741116751283
tur_Latn,0.008401692487309643,0.03449441624365481
mon_Cyrl,0.0023150409644670045,0.013877664974619288
kaz_Cyrl,0.004905170406091372,0.026205076142131987
heb_Hebr,0.0022493981725888283,0.00973248730964466
arb_Arab,0.004169790253807105,0.0165243654822335
kor_Hang,0.00011593751269035532,0.0015553299492385786
hin_Deva,0.007137237715736043,0.02806192893401016
jpn_Jpan,0.001340806192893402,0.008739086294416247
urd_Arab,0.006439599340101525,0.027397969543147212
pan_Guru,0.008343779187817257,0.033029441624365476
guj_Gujr,0.014755542335025382,0.039596954314720816
other,0.003325033324873098,0.03460736040609137
avg,0.0047543607882950135,0.022495550910719614
