lang,mse,mae
eng_Latn,0.004737256243654823,0.04589441624365482
fin_Latn,0.0003360486294416242,0.0037512690355329965
deu_Latn,0.004127789289340101,0.01806497461928934
cmn_Hani,0.0048522868527918804,0.023305583756345182
hun_Latn,0.00043686499999999977,0.003781472081218275
tur_Latn,0.007680649517766496,0.03336522842639592
mon_Cyrl,0.0018634723604060916,0.01298553299492386
kaz_Cyrl,0.0037884747969543185,0.02317131979695433
heb_Hebr,0.002242605939086292,0.009397461928934004
arb_Arab,0.0021823609644670027,0.012809137055837553
kor_Hang,0.00010079332487309645,0.0011870558375634515
hin_Deva,0.006502989644670048,0.02776142131979695
jpn_Jpan,0.0010275113959390876,0.007493147208121833
urd_Arab,0.005242126345177668,0.02560913705583757
pan_Guru,0.007256747005076142,0.030340101522842628
guj_Gujr,0.011126975913705577,0.033488071065989854
other,0.003049305050761422,0.03330634517766498
avg,0.003914956369065393,0.02033598088981785
