lang,mse,mae
eng_Latn,0.01156818440691656,0.06344951202562242
fin_Latn,0.00052336059388748,0.003917593062605755
deu_Latn,0.005151417681079861,0.021698729755861734
cmn_Hani,0.0090295571371298,0.030504337684312308
hun_Latn,0.00026866258869709424,0.002368550277979211
tur_Latn,0.007930892238920826,0.03492787889775197
mon_Cyrl,0.0020623324579366513,0.011160532390621224
kaz_Cyrl,0.004326424629354146,0.024015976553057792
heb_Hebr,0.009944831163868037,0.021537099951655807
arb_Arab,0.0020685571495205864,0.010941954314720809
kor_Hang,7.816663863508177e-05,0.0008548730964467003
hin_Deva,0.005421460837563451,0.025564213197969542
jpn_Jpan,0.00145653336100536,0.007907762267343492
urd_Arab,0.00581423751991681,0.02660385363790187
pan_Guru,0.008173309137055836,0.030533502538071057
guj_Gujr,0.011949086776649733,0.03523781725888324
other,0.003692797105515448,0.03565299945612762
avg,0.005262341848450162,0.02275748155099603
