lang,mse,mae
eng_Latn,0.006285694543147208,0.05564644670050762
fin_Latn,0.00034809182741116733,0.003916243654822337
deu_Latn,0.004337698121827412,0.018721827411167513
cmn_Hani,0.005752172081218275,0.026072588832487312
hun_Latn,0.0002324341878172589,0.002667258883248732
tur_Latn,0.00949845964467005,0.03676345177664974
mon_Cyrl,0.0021730950507614214,0.013890609137055837
kaz_Cyrl,0.004932792436548224,0.02641522842639595
heb_Hebr,0.0022238693654822307,0.009318527918781717
arb_Arab,0.004183011725888323,0.01643959390862943
kor_Hang,0.00011630860406091367,0.0015586294416243655
hin_Deva,0.007464041954314721,0.029368781725888332
jpn_Jpan,0.0013570790101522852,0.008674365482233505
urd_Arab,0.007844415203045687,0.029873857868020316
pan_Guru,0.008131336598984771,0.03297512690355329
guj_Gujr,0.01477746200507614,0.0396271573604061
other,0.003206476015228427,0.03448197969543147
avg,0.004874378727978502,0.022730098536876683
