lang,mse,mae
eng_Latn,0.010863266831921991,0.06052750604302635
fin_Latn,0.0005354770597363239,0.003979741962774961
deu_Latn,0.005101007650499127,0.021580637539279676
cmn_Hani,0.009234193159670718,0.031033680807348335
hun_Latn,0.00027348375424608875,0.0023784173313995635
tur_Latn,0.006465348991899461,0.03208908992023203
mon_Cyrl,0.001881372366736017,0.010752759245830315
kaz_Cyrl,0.004261334015846975,0.02371760514865847
heb_Hebr,0.009919615146180566,0.02145099619289342
arb_Arab,0.002021356842061478,0.010825761421319796
kor_Hang,7.827627608573039e-05,0.0008335871404399321
hin_Deva,0.005475933121827411,0.024922081218274106
jpn_Jpan,0.0015010195285180502,0.008030731810490698
urd_Arab,0.005732477552523976,0.025842521150592226
pan_Guru,0.008018386015228425,0.030515482233502533
guj_Gujr,0.011526159720812171,0.03404847715736041
other,0.0037016681128874715,0.035288570219966155
avg,0.005093551538040116,0.022224567443728763
