lang,mse,mae
eng_Latn,0.00505294494923858,0.04859517766497463
fin_Latn,0.00033807812182741096,0.003753807106598986
deu_Latn,0.004118354847715735,0.018240862944162432
cmn_Hani,0.005161309619289342,0.024395177664974625
hun_Latn,0.0004149926649746193,0.0037916243654822347
tur_Latn,0.00789865131979695,0.033725380710659884
mon_Cyrl,0.0018371441370558387,0.012722081218274117
kaz_Cyrl,0.004831473984771576,0.02644390862944163
heb_Hebr,0.0018734175126903531,0.00865786802030456
arb_Arab,0.0021949930203045663,0.012724111675126892
kor_Hang,0.00011934527918781726,0.0016137055837563456
hin_Deva,0.006590991472081217,0.028130456852791877
jpn_Jpan,0.0013258059390862955,0.00869035532994924
urd_Arab,0.005207440634517769,0.025645939086294426
pan_Guru,0.007445444340101522,0.031284517766497454
guj_Gujr,0.011381961954314715,0.03406522842639594
other,0.0030705830964467017,0.033947208121827416
avg,0.004050760758435353,0.020966318303971332
