lang,mse,mae
eng_Latn,0.006032337918781726,0.05490253807106599
fin_Latn,0.0003444437309644669,0.0038652284263959408
deu_Latn,0.004402573553299492,0.019265989847715735
cmn_Hani,0.005234207487309646,0.024597715736040613
hun_Latn,0.0002263574365482233,0.002749492385786803
tur_Latn,0.008395176725888322,0.03456522842639593
mon_Cyrl,0.002214751573604061,0.013768020304568527
kaz_Cyrl,0.004854719644670053,0.026405076142132
heb_Hebr,0.002045766802030455,0.008785279187817253
arb_Arab,0.003878832309644669,0.015846446700507603
kor_Hang,0.00011976756345177666,0.0015852791878172587
hin_Deva,0.0070841511167512704,0.02866040609137057
jpn_Jpan,0.0013729598984771585,0.008876649746192898
urd_Arab,0.006684298984771573,0.027783248730964466
pan_Guru,0.008296792081218274,0.033404060913705576
guj_Gujr,0.014723554593908625,0.03963629441624366
other,0.0030932563197969554,0.034082994923857864
avg,0.004647291043595103,0.022281173484622274
