lang,mse,mae
eng_Latn,0.005309861954314723,0.04953121827411169
fin_Latn,0.0003456830964467003,0.0038086294416243664
deu_Latn,0.004217051598984771,0.01801548223350254
cmn_Hani,0.005538955888324875,0.025719796954314724
hun_Latn,0.00042138286802030487,0.003625634517766499
tur_Latn,0.008787838654822333,0.03576065989847715
mon_Cyrl,0.0018100231472081227,0.012830964467005077
kaz_Cyrl,0.004703407715736042,0.02588527918781727
heb_Hebr,0.0021474908375634493,0.009191116751269029
arb_Arab,0.002445159238578677,0.013458883248730954
kor_Hang,0.00011688964467005075,0.0015619289340101522
hin_Deva,0.006722604543147207,0.028422588832487307
jpn_Jpan,0.0013691902030456863,0.00878324873096447
urd_Arab,0.005888901091370561,0.026579441624365492
pan_Guru,0.007183747868020304,0.03073959390862944
guj_Gujr,0.011351352690355324,0.03430609137055837
other,0.0031279260913705596,0.0341751269035533
avg,0.00420514512541057,0.021317393251716926
