lang,mse,mae
eng_Latn,0.010860508195020975,0.060544073604060916
fin_Latn,0.0005633266135434305,0.0040447758037225065
deu_Latn,0.005104667230716129,0.021523987188784142
cmn_Hani,0.009298045377053771,0.031569787285472585
hun_Latn,0.00027933597324809715,0.0023936391104665195
tur_Latn,0.006271154277920502,0.03147421561518006
mon_Cyrl,0.0018410088365692294,0.010765661107082427
kaz_Cyrl,0.004277916812502161,0.023990849649504493
heb_Hebr,0.009609743479952772,0.020696577834179376
arb_Arab,0.0020185672900733223,0.010268815566835869
kor_Hang,7.625782941342357e-05,0.000851700507614213
hin_Deva,0.0054734703807106586,0.025180964467005063
jpn_Jpan,0.0014314946481951514,0.007895050761421324
urd_Arab,0.005587786557600118,0.02562780033840949
pan_Guru,0.007704752614213196,0.029657614213197965
guj_Gujr,0.011081769390862932,0.03338578680203045
other,0.0036733325794774166,0.03546355793247924
avg,0.005009008122769017,0.022078521046320392
