lang,mse,mae
eng_Latn,0.0057918665736040615,0.05130380710659899
fin_Latn,0.00034475670050761404,0.003908121827411169
deu_Latn,0.004363419949238578,0.018697461928934008
cmn_Hani,0.004668383654822337,0.022641116751269036
hun_Latn,0.00023540210659898488,0.002783502538071067
tur_Latn,0.008352310761421318,0.034561928934010146
mon_Cyrl,0.00211528152284264,0.013887817258883248
kaz_Cyrl,0.0038673102538071095,0.024078680203045703
heb_Hebr,0.002086133604060911,0.009192385786802022
arb_Arab,0.003970510380710658,0.015866243654822323
kor_Hang,0.0001043503807106599,0.0012038071065989847
hin_Deva,0.007036023553299492,0.029650761421319803
jpn_Jpan,0.0010129256598984783,0.007449492385786807
urd_Arab,0.007565869720812185,0.02925710659898478
pan_Guru,0.00753749081218274,0.03121370558375634
guj_Gujr,0.01365684479695431,0.037901269035532995
other,0.0031570246192893408,0.03364162436548223
avg,0.0044627002971036125,0.021602284263959395
