model,training,eval_lang,step,pred_langs,emb_cos_sim
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",amh_Ethi,Labels,"{'amh': 0.94, 'fra': 0.02, 'eng': 0.02}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",amh_Ethi,Base,"{'eng': 0.03, 'tur': 0.01, 'mon': 0.56, 'kaz': 0.11, 'ell': 0.01, 'vie': 0.02, 'rus': 0.03, 'ukr': 0.01, 'yor': 0.05, 'fin': 0.01, 'ron': 0.01, 'fra': 0.08, 'cat': 0.02, 'spa': 0.01, 'por': 0.01}",0.8442090749740601
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",amh_Ethi,Step1,"{'tur': 0.01, 'mon': 0.5, 'rus': 0.02, 'kaz': 0.26, 'yor': 0.01, 'fra': 0.09, 'eng': 0.03, 'ukr': 0.01, 'cat': 0.01, 'vie': 0.01}",0.8468458652496338
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",amh_Ethi,Step50+sbeam8,"{'eng': 0.03, 'fra': 0.08, 'kaz': 0.31, 'mon': 0.48, 'rus': 0.02, 'yor': 0.01, 'ukr': 0.01, 'cat': 0.01, 'vie': 0.01, 'deu': 0.01, 'tur': 0.01}",0.8040054440498352
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mlt_Latn,Labels,"{'deu': 0.02, 'fra': 0.04, 'eng': 0.09, 'swe': 0.01, 'mlt': 0.43, 'pol': 0.11, 'ita': 0.15, 'som': 0.01, 'lav': 0.01, 'ron': 0.02, 'spa': 0.01, 'cat': 0.01, 'epo': 0.02, 'cym': 0.01, 'ukr': 0.01, 'fin': 0.01, 'rus': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mlt_Latn,Base,"{'kaz': 0.49, 'eng': 0.15, 'cat': 0.01, 'fra': 0.06, 'ukr': 0.02, 'mon': 0.05, 'deu': 0.02, 'rus': 0.05, 'bel': 0.01, 'mkd': 0.01, 'tur': 0.02, 'ell': 0.01, 'ita': 0.01, 'fin': 0.01, 'pol': 0.01, 'spa': 0.02}",0.9074662923812866
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mlt_Latn,Step1,"{'mon': 0.21, 'kaz': 0.33, 'eng': 0.19, 'rus': 0.05, 'tur': 0.03, 'ukr': 0.02, 'pol': 0.01, 'fra': 0.06, 'deu': 0.02, 'cat': 0.02, 'yor': 0.01, 'spa': 0.02, 'fin': 0.01, 'mkd': 0.01}",0.9013442993164062
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mlt_Latn,Step50+sbeam8,"{'mon': 0.24, 'eng': 0.18, 'rus': 0.05, 'kaz': 0.31, 'spa': 0.02, 'fra': 0.06, 'ukr': 0.02, 'tur': 0.02, 'pol': 0.01, 'mkd': 0.01, 'ita': 0.01, 'deu': 0.02, 'cat': 0.01}",0.9173809289932251
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hin_Deva,Labels,"{'fra': 0.03, 'mar': 0.13, 'hin': 0.72, 'eng': 0.09, 'zho': 0.02, 'new': 0.01, 'san': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hin_Deva,Base,"{'mon': 0.48, 'fra': 0.05, 'eng': 0.23, 'rus': 0.04, 'kaz': 0.11, 'ara': 0.01, 'ben': 0.03, 'kor': 0.01, 'zho': 0.01}",0.8811125755310059
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hin_Deva,Step1,"{'mon': 0.59, 'rus': 0.04, 'ben': 0.03, 'fra': 0.05, 'eng': 0.22, 'kaz': 0.03, 'ara': 0.01}",0.895817220211029
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hin_Deva,Step50+sbeam8,"{'eng': 0.2, 'mon': 0.6, 'rus': 0.04, 'ben': 0.02, 'fra': 0.05, 'kaz': 0.02, 'hin': 0.01, 'ara': 0.02}",0.9325766563415527
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",urd_Arab,Labels,"{'urd': 0.75, 'fas': 0.14, 'ara': 0.08, 'fra': 0.01, 'eng': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",urd_Arab,Base,"{'mon': 0.39, 'ben': 0.01, 'kaz': 0.32, 'mkd': 0.03, 'fra': 0.03, 'rus': 0.07, 'fas': 0.01, 'eng': 0.06, 'ukr': 0.01, 'ara': 0.03}",0.8708927035331726
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",urd_Arab,Step1,"{'mon': 0.7, 'ben': 0.01, 'kaz': 0.05, 'rus': 0.06, 'mkd': 0.02, 'fra': 0.03, 'eng': 0.05, 'fas': 0.01, 'ara': 0.05}",0.8868821859359741
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",urd_Arab,Step50+sbeam8,"{'mon': 0.73, 'rus': 0.05, 'kaz': 0.03, 'fra': 0.03, 'eng': 0.06, 'ukr': 0.01, 'ara': 0.05, 'fas': 0.01, 'mkd': 0.01}",0.8858597278594971
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",guj_Gujr,Labels,"{'guj': 0.97, 'eng': 0.01, 'fra': 0.02}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",guj_Gujr,Base,"{'mon': 0.76, 'kaz': 0.11, 'eng': 0.02, 'rus': 0.03, 'fra': 0.03, 'ukr': 0.01}",0.9061229228973389
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",guj_Gujr,Step1,"{'mon': 0.86, 'rus': 0.03, 'eng': 0.03, 'kaz': 0.02, 'fra': 0.03}",0.9181680083274841
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",guj_Gujr,Step50+sbeam8,"{'mon': 0.86, 'eng': 0.03, 'rus': 0.04, 'fra': 0.03, 'kaz': 0.02}",0.9293509721755981
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",sin_Sinh,Labels,"{'sin': 0.95, 'eng': 0.02, 'fra': 0.02}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",sin_Sinh,Base,"{'mon': 0.8, 'eng': 0.05, 'rus': 0.05, 'kaz': 0.04, 'fra': 0.02}",0.9041875600814819
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",sin_Sinh,Step1,"{'mon': 0.84, 'rus': 0.04, 'eng': 0.05, 'kaz': 0.02, 'fra': 0.02}",0.905841052532196
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",sin_Sinh,Step50+sbeam8,"{'mon': 0.84, 'rus': 0.04, 'eng': 0.05, 'fra': 0.02, 'kaz': 0.03}",0.8974360227584839
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",pan_Guru,Labels,"{'pan': 0.96, 'fra': 0.03, 'eng': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",pan_Guru,Base,"{'rus': 0.05, 'mon': 0.83, 'eng': 0.03, 'fra': 0.03, 'kaz': 0.02}",0.8954709768295288
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",pan_Guru,Step1,"{'mon': 0.85, 'kaz': 0.01, 'fra': 0.02, 'rus': 0.04, 'eng': 0.03, 'ben': 0.01}",0.8944419622421265
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",pan_Guru,Step50+sbeam8,"{'mon': 0.87, 'rus': 0.03, 'eng': 0.03, 'fra': 0.02, 'kaz': 0.01, 'ben': 0.01}",0.8875468969345093
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",tur_Latn,Labels,"{'fra': 0.03, 'tur': 0.87, 'spa': 0.01, 'swa': 0.01, 'deu': 0.01, 'eng': 0.03, 'aze': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",tur_Latn,Base,"{'tur': 0.71, 'fra': 0.02, 'kaz': 0.15, 'deu': 0.01, 'eng': 0.03, 'aze': 0.01, 'rus': 0.01}",0.9125373363494873
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",tur_Latn,Step1,"{'kaz': 0.25, 'tur': 0.64, 'fra': 0.02, 'deu': 0.01, 'aze': 0.01, 'eng': 0.02, 'rus': 0.01, 'fin': 0.01}",0.8821406364440918
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",tur_Latn,Step50+sbeam8,"{'tur': 0.52, 'kaz': 0.35, 'fra': 0.02, 'deu': 0.01, 'rus': 0.02, 'eng': 0.03, 'aze': 0.01}",0.8938624858856201
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",kaz_Cyrl,Labels,"{'kaz': 0.79, 'rus': 0.1, 'ukr': 0.01, 'deu': 0.01, 'fra': 0.06, 'bul': 0.01, 'eng': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",kaz_Cyrl,Base,"{'kaz': 0.78, 'rus': 0.1, 'deu': 0.01, 'ukr': 0.01, 'fra': 0.07, 'bul': 0.01, 'eng': 0.01, 'mon': 0.01, 'mkd': 0.01}",0.968230128288269
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",kaz_Cyrl,Step1,"{'kaz': 0.79, 'rus': 0.1, 'deu': 0.01, 'ukr': 0.01, 'fra': 0.07, 'bul': 0.01, 'eng': 0.01, 'mkd': 0.01}",0.9835675954818726
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",kaz_Cyrl,Step50+sbeam8,"{'kaz': 0.8, 'rus': 0.09, 'ukr': 0.01, 'fra': 0.06, 'bul': 0.01, 'eng': 0.01, 'mkd': 0.01, 'mon': 0.01}",0.9863091707229614
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",cmn_Hani,Labels,"{'zho': 0.91, 'fin': 0.03, 'fra': 0.06}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",cmn_Hani,Base,"{'zho': 0.77, 'jpn': 0.04, 'fra': 0.04, 'kaz': 0.07, 'eng': 0.01, 'mon': 0.03, 'kor': 0.01, 'rus': 0.01}",0.9143228530883789
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",cmn_Hani,Step1,"{'zho': 0.67, 'rus': 0.02, 'mon': 0.12, 'fra': 0.03, 'kaz': 0.09, 'jpn': 0.03, 'eng': 0.02, 'kor': 0.02}",0.8834879398345947
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",cmn_Hani,Step50+sbeam8,"{'mon': 0.34, 'zho': 0.4, 'eng': 0.02, 'fra': 0.03, 'rus': 0.04, 'kaz': 0.11, 'jpn': 0.01, 'deu': 0.01, 'kor': 0.02, 'fin': 0.01}",0.8158019781112671
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",jpn_Jpan,Labels,"{'jpn': 0.82, 'zho': 0.13, 'eng': 0.02, 'fra': 0.02}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",jpn_Jpan,Base,"{'jpn': 0.58, 'kor': 0.07, 'mon': 0.09, 'zho': 0.15, 'fra': 0.01, 'rus': 0.01, 'kaz': 0.06, 'eng': 0.02}",0.9151055812835693
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",jpn_Jpan,Step1,"{'jpn': 0.59, 'zho': 0.12, 'kor': 0.14, 'kaz': 0.03, 'mon': 0.08, 'fra': 0.01, 'eng': 0.03}",0.860263466835022
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",jpn_Jpan,Step50+sbeam8,"{'zho': 0.12, 'jpn': 0.48, 'kor': 0.16, 'ell': 0.01, 'kaz': 0.03, 'mon': 0.13, 'eng': 0.03, 'rus': 0.02}",0.8507522344589233
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",kor_Hang,Labels,"{'kor': 0.96, 'eng': 0.01, 'fra': 0.02}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",kor_Hang,Base,"{'rus': 0.01, 'jpn': 0.09, 'fra': 0.02, 'kor': 0.44, 'zho': 0.13, 'kaz': 0.17, 'eng': 0.04, 'fin': 0.01, 'mon': 0.05, 'deu': 0.01}",0.9267807006835938
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",kor_Hang,Step1,"{'rus': 0.02, 'jpn': 0.1, 'fra': 0.02, 'kor': 0.51, 'kaz': 0.1, 'zho': 0.06, 'eng': 0.03, 'mon': 0.13, 'deu': 0.01, 'fin': 0.01}",0.9253830909729004
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",kor_Hang,Step50+sbeam8,"{'mon': 0.24, 'zho': 0.05, 'kor': 0.38, 'rus': 0.03, 'kaz': 0.11, 'jpn': 0.08, 'eng': 0.05, 'fra': 0.03, 'fin': 0.01, 'deu': 0.01}",0.8846403360366821
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mon_Cyrl,Labels,"{'mon': 0.85, 'fra': 0.03, 'rus': 0.08, 'eng': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mon_Cyrl,Base,"{'mon': 0.87, 'rus': 0.07, 'fra': 0.03, 'eng': 0.01}",0.9715719819068909
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mon_Cyrl,Step1,"{'mon': 0.87, 'rus': 0.07, 'fra': 0.03, 'eng': 0.01}",0.9776576161384583
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mon_Cyrl,Step50+sbeam8,"{'mon': 0.86, 'fra': 0.03, 'rus': 0.07, 'ukr': 0.01, 'eng': 0.01}",0.9985100030899048
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hun_Latn,Labels,"{'hun': 0.87, 'fra': 0.05, 'eng': 0.03, 'spa': 0.01, 'deu': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hun_Latn,Base,"{'fra': 0.08, 'kaz': 0.62, 'rus': 0.03, 'tur': 0.01, 'eng': 0.04, 'pol': 0.03, 'deu': 0.09, 'hun': 0.01, 'ita': 0.01, 'mon': 0.01, 'spa': 0.01}",0.9084382057189941
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hun_Latn,Step1,"{'fra': 0.07, 'kaz': 0.71, 'spa': 0.01, 'rus': 0.03, 'hun': 0.02, 'pol': 0.04, 'deu': 0.05, 'eng': 0.03, 'tur': 0.01, 'ces': 0.01, 'ukr': 0.01, 'mon': 0.01, 'ita': 0.01}",0.8911307454109192
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",hun_Latn,Step50+sbeam8,"{'eng': 0.02, 'fra': 0.05, 'kaz': 0.7, 'deu': 0.04, 'spa': 0.02, 'rus': 0.04, 'hun': 0.01, 'pol': 0.05, 'ita': 0.01, 'ces': 0.01, 'ukr': 0.01}",0.8915303945541382
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mhr_Cyrl,Labels,"{'mhr': 0.06, 'kaz': 0.16, 'rus': 0.41, 'mkd': 0.04, 'bel': 0.07, 'fra': 0.07, 'mon': 0.12, 'kir': 0.01, 'ltz': 0.01, 'bul': 0.02, 'srp': 0.02, 'ukr': 0.02}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mhr_Cyrl,Base,"{'kaz': 0.36, 'kir': 0.01, 'rus': 0.42, 'fra': 0.06, 'mon': 0.06, 'bul': 0.01, 'mkd': 0.02, 'ukr': 0.01, 'bel': 0.02, 'srp': 0.01, 'aze': 0.01}",0.9269443154335022
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mhr_Cyrl,Step1,"{'kaz': 0.38, 'rus': 0.39, 'mkd': 0.02, 'bel': 0.02, 'fra': 0.07, 'mon': 0.07, 'ukr': 0.01, 'bul': 0.01, 'aze': 0.01, 'srp': 0.01}",0.9044016599655151
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",mhr_Cyrl,Step50+sbeam8,"{'kaz': 0.35, 'rus': 0.42, 'mkd': 0.02, 'mon': 0.08, 'fra': 0.07, 'bel': 0.02, 'bul': 0.02, 'ukr': 0.01, 'aze': 0.01}",0.8915510773658752
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",fin_Latn,Labels,"{'fin': 0.87, 'eng': 0.05, 'fra': 0.02, 'ita': 0.01, 'deu': 0.01, 'est': 0.01, 'epo': 0.01}",
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",fin_Latn,Base,"{'fin': 0.08, 'deu': 0.27, 'eng': 0.12, 'kaz': 0.09, 'rus': 0.11, 'nld': 0.04, 'mon': 0.08, 'swe': 0.02, 'fra': 0.05, 'pol': 0.03, 'tso': 0.01, 'ita': 0.01, 'spa': 0.01, 'jpn': 0.01}",0.8831826448440552
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",fin_Latn,Step1,"{'fin': 0.03, 'mon': 0.4, 'rus': 0.11, 'deu': 0.12, 'nld': 0.02, 'kaz': 0.05, 'swe': 0.02, 'spa': 0.01, 'eng': 0.11, 'fra': 0.04, 'pol': 0.04, 'ukr': 0.01, 'ind': 0.01}",0.8652195334434509
me5_cyrl-script,"['kaz_Cyrl', 'mon_Cyrl']",fin_Latn,Step50+sbeam8,"{'mon': 0.47, 'rus': 0.11, 'kaz': 0.03, 'deu': 0.1, 'fin': 0.02, 'spa': 0.01, 'ita': 0.01, 'eng': 0.1, 'pol': 0.04, 'fra': 0.04, 'por': 0.01, 'bul': 0.01, 'swe': 0.01, 'nld': 0.01}",0.8460594415664673
me5_arab-script,"['arb_Arab', 'heb_Hebr']",deu_Latn,Labels,"{'deu': 0.89, 'eng': 0.04, 'por': 0.01, 'fra': 0.02, 'nld': 0.01, 'pol': 0.01, 'spa': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",deu_Latn,Base,"{'deu': 0.9, 'nld': 0.02, 'fra': 0.02, 'eng': 0.03, 'ara': 0.01, 'spa': 0.01}",0.91347336769104
me5_arab-script,"['arb_Arab', 'heb_Hebr']",ydd_Hebr,Labels,"{'heb': 0.97, 'fra': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",ydd_Hebr,Base,"{'ara': 0.55, 'urd': 0.26, 'heb': 0.05, 'fra': 0.02, 'fas': 0.1, 'eng': 0.01}",0.8888028860092163
me5_arab-script,"['arb_Arab', 'heb_Hebr']",heb_Hebr,Labels,"{'heb': 0.99, 'fra': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",heb_Hebr,Base,"{'ara': 0.62, 'heb': 0.29, 'urd': 0.02, 'fas': 0.03, 'eng': 0.01, 'fra': 0.02}",0.8995968103408813
me5_arab-script,"['arb_Arab', 'heb_Hebr']",arb_Arab,Labels,"{'fas': 0.03, 'ara': 0.94, 'fra': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",arb_Arab,Base,"{'ara': 0.95, 'fra': 0.02, 'fas': 0.03}",0.9416115283966064
me5_arab-script,"['arb_Arab', 'heb_Hebr']",amh_Ethi,Labels,"{'amh': 0.94, 'fra': 0.02, 'eng': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",amh_Ethi,Base,"{'eng': 0.03, 'urd': 0.63, 'fas': 0.08, 'ara': 0.18, 'fra': 0.02, 'ell': 0.01, 'heb': 0.01, 'aze': 0.01, 'ben': 0.01}",0.8543691635131836
me5_arab-script,"['arb_Arab', 'heb_Hebr']",mlt_Latn,Labels,"{'deu': 0.02, 'fra': 0.04, 'eng': 0.09, 'swe': 0.01, 'mlt': 0.43, 'pol': 0.11, 'ita': 0.15, 'som': 0.01, 'lav': 0.01, 'ron': 0.02, 'spa': 0.01, 'cat': 0.01, 'epo': 0.02, 'cym': 0.01, 'ukr': 0.01, 'fin': 0.01, 'rus': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",mlt_Latn,Base,"{'eng': 0.56, 'nld': 0.01, 'ara': 0.19, 'fra': 0.09, 'tur': 0.01, 'urd': 0.02, 'vie': 0.01, 'ita': 0.02, 'deu': 0.02, 'spa': 0.01, 'fas': 0.01}",0.9000571966171265
me5_arab-script,"['arb_Arab', 'heb_Hebr']",hin_Deva,Labels,"{'fra': 0.03, 'mar': 0.13, 'hin': 0.72, 'eng': 0.09, 'zho': 0.02, 'new': 0.01, 'san': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",hin_Deva,Base,"{'fas': 0.09, 'fra': 0.03, 'ara': 0.07, 'urd': 0.69, 'eng': 0.11}",0.9067419767379761
me5_arab-script,"['arb_Arab', 'heb_Hebr']",urd_Arab,Labels,"{'urd': 0.75, 'fas': 0.14, 'ara': 0.08, 'fra': 0.01, 'eng': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",urd_Arab,Base,"{'urd': 0.76, 'fas': 0.14, 'ara': 0.08, 'fra': 0.01, 'eng': 0.01}",0.9735403656959534
me5_arab-script,"['arb_Arab', 'heb_Hebr']",guj_Gujr,Labels,"{'guj': 0.97, 'eng': 0.01, 'fra': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",guj_Gujr,Base,"{'urd': 0.78, 'ara': 0.07, 'eng': 0.03, 'fas': 0.08, 'fra': 0.03}",0.8960202932357788
me5_arab-script,"['arb_Arab', 'heb_Hebr']",sin_Sinh,Labels,"{'sin': 0.95, 'eng': 0.02, 'fra': 0.02}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",sin_Sinh,Base,"{'urd': 0.8, 'fas': 0.09, 'ara': 0.04, 'eng': 0.03, 'fra': 0.02}",0.9091222286224365
me5_arab-script,"['arb_Arab', 'heb_Hebr']",pan_Guru,Labels,"{'pan': 0.96, 'fra': 0.03, 'eng': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",pan_Guru,Base,"{'urd': 0.85, 'fas': 0.08, 'fra': 0.02, 'ara': 0.04, 'eng': 0.01}",0.8998717665672302
me5_arab-script,"['arb_Arab', 'heb_Hebr']",tur_Latn,Labels,"{'fra': 0.03, 'tur': 0.87, 'spa': 0.01, 'swa': 0.01, 'deu': 0.01, 'eng': 0.03, 'aze': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",tur_Latn,Base,"{'tur': 0.83, 'fra': 0.03, 'urd': 0.05, 'fas': 0.01, 'eng': 0.04, 'aze': 0.01, 'ara': 0.01}",0.8960644006729126
me5_arab-script,"['arb_Arab', 'heb_Hebr']",kaz_Cyrl,Labels,"{'kaz': 0.79, 'rus': 0.1, 'ukr': 0.01, 'deu': 0.01, 'fra': 0.06, 'bul': 0.01, 'eng': 0.01}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",kaz_Cyrl,Base,"{'tur': 0.09, 'ara': 0.06, 'urd': 0.42, 'rus': 0.12, 'kaz': 0.01, 'aze': 0.02, 'fas': 0.08, 'fra': 0.09, 'eng': 0.04, 'deu': 0.01, 'bul': 0.01, 'lav': 0.01}",0.8730992674827576
me5_arab-script,"['arb_Arab', 'heb_Hebr']",cmn_Hani,Labels,"{'zho': 0.91, 'fin': 0.03, 'fra': 0.06}",
me5_arab-script,"['arb_Arab', 'heb_Hebr']",cmn_Hani,Base,"{'zho': 0.77, 'eng': 0.02, 'ara': 0.09, 'urd': 0.02, 'fra': 0.07, 'fas': 0.01}",0.9077728986740112
