lang,mse,mae
eng_Latn,0.005627712058823531,0.05847941176470589
deu_Latn,0.025585428529411775,0.06922058823529414
cmn_Hani,0.014710397941176423,0.047214705882352936
tur_Latn,0.0015994094117647063,0.018958823529411768
kaz_Cyrl,0.004239544705882354,0.017729411764705886
hun_Latn,2.0499999999999997e-07,0.00010294117647058823
fin_Latn,0.0005510635294117643,0.0069764705882352914
heb_Hebr,0.0004787220588235292,0.009961764705882356
arb_Arab,0.0030756258823529427,0.016294117647058827
mon_Cyrl,0.0031314776470588177,0.018241176470588222
hin_Deva,1.1529411764705887e-07,8.23529411764706e-05
other,0.04871920735294116,0.1679911764705883
avg,0.00897657578431372,0.03593774509803922
