lang,mse,mae
eng_Latn,0.0065701188235294085,0.06220588235294116
deu_Latn,0.003703255882352932,0.02833529411764701
cmn_Hani,0.014478409117647013,0.04897941176470588
tur_Latn,0.0017497035294117655,0.02124117647058824
kaz_Cyrl,0.0040581729411764715,0.01602941176470589
hun_Latn,0.000152574705882353,0.004405882352941177
fin_Latn,0.0010538023529411762,0.0077764705882352935
heb_Hebr,0.0004859123529411767,0.010417647058823533
arb_Arab,0.003252377647058827,0.016835294117647066
mon_Cyrl,0.003252477647058819,0.018970588235294107
hin_Deva,1.1529411764705887e-07,8.23529411764706e-05
other,0.0275256594117647,0.12930000000000003
avg,0.0055235483088235246,0.03038161764705882
