lang,mse,mae
eng_Latn,0.005317474117647059,0.0562
deu_Latn,0.003702626764705872,0.029238235294117593
cmn_Hani,0.014887973235294071,0.04820294117647057
tur_Latn,0.0017002176470588245,0.020870588235294116
kaz_Cyrl,0.004101622647058824,0.017526470588235296
hun_Latn,0.00012742705882352943,0.00403529411764706
fin_Latn,0.0009997788235294115,0.007635294117647057
heb_Hebr,0.00047051323529411783,0.01000882352941177
arb_Arab,0.0030431476470588253,0.015705882352941184
mon_Cyrl,0.0031647152941176415,0.0192470588235294
hin_Deva,1.1529411764705887e-07,8.23529411764706e-05
other,0.02756098058823531,0.1281529411764707
avg,0.0054230493627450945,0.029742156862745103
