lang,mse,mae
eng_Latn,0.0049111064705882335,0.054382352941176444
deu_Latn,0.0011102938235294127,0.01792647058823531
cmn_Hani,0.006383250588235297,0.04491176470588236
tur_Latn,0.002538337352941175,0.027185294117647057
kaz_Cyrl,0.0013130517647058843,0.013335294117647067
hun_Latn,5.1070882352941204e-05,0.0023970588235294123
fin_Latn,0.0005048705882352936,0.0055176470588235264
heb_Hebr,0.000435733823529412,0.008585294117647056
arb_Arab,0.0019362061764705877,0.01076764705882353
mon_Cyrl,0.0053802947058823524,0.01797058823529412
hin_Deva,1.583852941176471e-05,0.0007617647058823532
other,0.016924719705882354,0.10633235294117645
avg,0.003458731200980393,0.025839460784313723
