lang,mse,mae
eng_Latn,0.00772355264705882,0.0682147058823529
deu_Latn,0.001274743823529411,0.018649999999999993
cmn_Hani,0.007752395294117652,0.047829411764705884
tur_Latn,0.002792240882352941,0.028720588235294116
kaz_Cyrl,0.0016746064705882356,0.014482352941176472
hun_Latn,5.640088235294119e-05,0.0025029411764705884
fin_Latn,0.0005221505882352937,0.005564705882352939
heb_Hebr,0.000511773529411765,0.008799999999999999
arb_Arab,0.001838165294117647,0.010941176470588235
mon_Cyrl,0.006606431470588234,0.020702941176470587
hin_Deva,1.0650294117647075e-05,0.0006382352941176475
other,0.01728460529411766,0.10720000000000002
avg,0.0040039763725490205,0.027853921568627444
