lang,mse,mae
deu_Latn,0.005065782327586207,0.017952586206896548
jpn_Jpan,0.005094946551724136,0.021131034482758618
cmn_Hani,0.007840509137931039,0.027727586206896564
eng_Latn,0.012153652586206895,0.07258103448275861
urd_Arab,0.018632321034482757,0.04665689655172414
tur_Latn,0.016816731465517244,0.05383017241379313
arb_Arab,0.0031075118103448293,0.016876724137931037
guj_Gujr,0.030629501551724125,0.06372931034482758
heb_Hebr,0.005102457327586203,0.015185344827586204
kaz_Cyrl,0.013233508793103442,0.045041379310344846
mon_Cyrl,0.007668123965517242,0.019327586206896556
hun_Latn,0.00031193456896551726,0.0037870689655172414
fin_Latn,0.004042231293103446,0.008226724137931034
hin_Deva,0.015299486810344832,0.04293706896551724
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.018700929655172404,0.04425517241379311
other,0.005096519913793105,0.05127844827586207
avg,0.009958394148073021,0.032505476673428
