lang,mse,mae
deu_Latn,0.004891736896551722,0.018339655172413788
jpn_Jpan,0.0027227344827586183,0.014518965517241376
cmn_Hani,0.006341664482758627,0.02524137931034484
eng_Latn,0.012063267586206895,0.07250517241379309
urd_Arab,0.019779947931034478,0.04657586206896551
tur_Latn,0.01687758586206897,0.05416551724137932
arb_Arab,0.003385117155172415,0.017475000000000004
guj_Gujr,0.026502376637931046,0.062318103448275874
heb_Hebr,0.0051805149999999914,0.014731034482758603
kaz_Cyrl,0.014433973189655174,0.04867672413793105
mon_Cyrl,0.007876508793103447,0.019258620689655174
hun_Latn,0.0002937691379310345,0.003536206896551725
fin_Latn,0.004008817931034482,0.008213793103448275
hin_Deva,0.015479625172413799,0.048456896551724145
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.02363311793103447,0.048365517241379316
other,0.005279138362068966,0.051918103448275854
avg,0.009955673427991887,0.032727383367139956
