lang,mse,mae
deu_Latn,0.006393941465517241,0.021666379310344826
jpn_Jpan,0.010096681724137925,0.025512068965517224
cmn_Hani,0.013998792844827584,0.03759568965517241
eng_Latn,0.009369802586206889,0.06286379310344826
urd_Arab,0.016967269741379312,0.03798879310344828
tur_Latn,0.010312032337164762,0.04728678160919546
arb_Arab,0.005723800000000004,0.0225948275862069
guj_Gujr,0.03573528379310341,0.06859999999999997
heb_Hebr,0.00793175267241379,0.017806034482758627
kaz_Cyrl,0.011316288362068962,0.04229396551724139
mon_Cyrl,0.007513877499999998,0.01895775862068965
hun_Latn,0.0006906840517241372,0.004485344827586206
fin_Latn,0.00429236948275862,0.008629310344827586
hin_Deva,0.015266197586206882,0.044344827586206885
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.01493169620689654,0.03793103448275863
other,0.00474466931034483,0.04809137931034485
avg,0.01034009949346405,0.03227746788370521
