lang,mse,mae
deu_Latn,0.0062893331896551755,0.021533620689655177
jpn_Jpan,0.009594797844827578,0.02483534482758619
cmn_Hani,0.013884217068965513,0.03750172413793103
eng_Latn,0.009457389741379304,0.06327327586206893
urd_Arab,0.01731634318965517,0.03693706896551724
tur_Latn,0.010238062164750969,0.04701954022988511
arb_Arab,0.0057353301724137945,0.022517241379310354
guj_Gujr,0.03495529629310341,0.06752327586206892
heb_Hebr,0.00768677689655172,0.01766379310344828
kaz_Cyrl,0.011121725086206896,0.04209568965517243
mon_Cyrl,0.00739145465517241,0.018768965517241377
hun_Latn,0.0006826560344827581,0.004475862068965517
fin_Latn,0.004258517672413793,0.008469827586206896
hin_Deva,0.015311603534482745,0.0445508620689655
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.014426016810344817,0.03738017241379311
other,0.004867685172413797,0.0483741379310345
avg,0.010218456308879867,0.03205819810682894
