lang,mse,mae
deu_Latn,0.005532385000000007,0.02808265306122452
jpn_Jpan,0.004174481530612254,0.01476020408163267
cmn_Hani,0.005234458877551029,0.02474387755102042
eng_Latn,0.01899282418367348,0.08653367346938777
urd_Arab,0.020639949489795917,0.061996938775510206
tur_Latn,0.02443543979591835,0.0728591836734694
arb_Arab,0.023222220510204086,0.04857857142857144
guj_Gujr,0.019535126428571428,0.05027040816326531
heb_Hebr,0.012022054489795925,0.020459183673469404
kaz_Cyrl,0.015784761530612253,0.04424591836734696
mon_Cyrl,0.012635928163265295,0.021024489795918373
hun_Latn,0.00018300642857142871,0.0030826530612244906
fin_Latn,4.1099489795918356e-05,0.0013397959183673468
hin_Deva,0.03204613234693878,0.09015000000000002
kor_Hang,1.763265306122449e-06,0.00019591836734693876
pan_Guru,0.02205308663265305,0.044564285714285716
other,0.005330111020408164,0.05401224489795917
avg,0.013050872304921971,0.039229411764705895
