lang,mse,mae
deu_Latn,0.009459535603448276,0.026043965517241374
jpn_Jpan,0.009658407327586202,0.024852586206896538
cmn_Hani,0.013147009999999997,0.03688275862068967
eng_Latn,0.010379642049808423,0.06800632183908045
urd_Arab,0.019123933793103443,0.03822413793103448
tur_Latn,0.01581373802681993,0.05439195402298853
arb_Arab,0.005065848879310347,0.022295689655172427
guj_Gujr,0.03574837844827581,0.07018793103448273
heb_Hebr,0.00794931818965517,0.018040517241379308
kaz_Cyrl,0.010954757931034483,0.043013793103448286
mon_Cyrl,0.009355780172413787,0.02124655172413793
hun_Latn,0.000593794310344827,0.003072413793103448
fin_Latn,0.004219901982758621,0.008073275862068964
hin_Deva,0.015224059913793114,0.04601982758620692
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.015425270775862062,0.040393965517241386
other,0.004530342413793107,0.04755000000000002
avg,0.011008604208361502,0.03355086206896552
