lang,mse,mae
deu_Latn,0.006633810603448275,0.022216379310344835
jpn_Jpan,0.0037628663793103432,0.01630689655172414
cmn_Hani,0.008976291896551717,0.032520689655172415
eng_Latn,0.00890151689655172,0.062379310344827577
urd_Arab,0.02180018594827586,0.04155086206896551
tur_Latn,0.01812741069923373,0.05325488505747132
arb_Arab,0.004981065000000001,0.021498275862068962
guj_Gujr,0.023406869224137948,0.05925258620689656
heb_Hebr,0.007726881982758614,0.01791293103448276
kaz_Cyrl,0.016127433620689656,0.050117241379310354
mon_Cyrl,0.008133017413793102,0.019427586206896552
hun_Latn,0.0006760307758620683,0.0044698275862068955
fin_Latn,0.0043158177586206875,0.008677586206896551
hin_Deva,0.015999207758620692,0.04684310344827587
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.014986881293103436,0.03808189655172413
other,0.0038027289750957867,0.04161752873563219
avg,0.009932621644128916,0.03165862068965518
