lang,mse,mae
deu_Latn,0.006591590344827589,0.02198275862068966
jpn_Jpan,0.00931897362068965,0.02449655172413792
cmn_Hani,0.012508573965517238,0.03603620689655173
eng_Latn,0.009175775086206891,0.06388362068965517
urd_Arab,0.016865012068965516,0.036586206896551725
tur_Latn,0.01344813104406131,0.05160488505747129
arb_Arab,0.005047435258620691,0.021492241379310346
guj_Gujr,0.034916600948275825,0.06839913793103444
heb_Hebr,0.008287560603448273,0.018337068965517237
kaz_Cyrl,0.011282981810344829,0.042730172413793115
mon_Cyrl,0.007960567758620689,0.01926551724137931
hun_Latn,0.0006690563793103443,0.004339655172413793
fin_Latn,0.004311603534482757,0.00869051724137931
hin_Deva,0.01562556836206896,0.04480258620689654
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.014884539137931032,0.03955
other,0.004449345862068968,0.04677931034482761
avg,0.010343521618210498,0.03241443542934415
