lang,mse,mae
deu_Latn,0.005566273571428577,0.02876632653061225
jpn_Jpan,0.004457459387755109,0.015461224489795923
cmn_Hani,0.003373456020408168,0.021009183673469392
eng_Latn,0.017214726836734702,0.0848173469387755
urd_Arab,0.01651774653061225,0.05558775510204081
tur_Latn,0.025404103061224474,0.0748795918367347
arb_Arab,0.021287861530612254,0.0472091836734694
guj_Gujr,0.019518938673469384,0.050064285714285714
heb_Hebr,0.011910598265306131,0.0203091836734694
kaz_Cyrl,0.015223761938775518,0.04360306122448981
mon_Cyrl,0.012888388367346923,0.02124081632653061
hun_Latn,0.00017537581632653075,0.0029948979591836746
fin_Latn,4.67069387755102e-05,0.0014183673469387757
hin_Deva,0.03187534387755103,0.09112448979591838
kor_Hang,3.1738775510204078e-06,0.00024489795918367346
pan_Guru,0.02202295469387755,0.04476530612244897
other,0.005068363979591836,0.052480612244897945
avg,0.012503249021608645,0.03858685474189676
