lang,mse,mae
deu_Latn,0.005091636034482758,0.01878965517241378
jpn_Jpan,0.004397445172413794,0.01982758620689655
cmn_Hani,0.005981932241379314,0.02551034482758622
eng_Latn,0.012579342327586208,0.07448189655172414
urd_Arab,0.021105532499999996,0.04551120689655173
tur_Latn,0.01713342948275862,0.05470862068965518
arb_Arab,0.0030092668965517265,0.01755344827586207
guj_Gujr,0.03542366379310342,0.0698310344827586
heb_Hebr,0.005150189655172407,0.01537068965517241
kaz_Cyrl,0.016129468793103452,0.04795344827586208
mon_Cyrl,0.00837782965517241,0.020037931034482752
hun_Latn,0.0003551603448275862,0.004062068965517241
fin_Latn,0.004051979051724137,0.008085344827586206
hin_Deva,0.015147470344827581,0.04233620689655172
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.0195659422413793,0.04542241379310346
other,0.004539270517241381,0.049575862068965526
avg,0.010502124163286001,0.03300745436105476
