lang,mse,mae
deu_Latn,0.005051911896551723,0.01850344827586206
jpn_Jpan,0.005726575862068966,0.021968965517241378
cmn_Hani,0.006116053448275864,0.025450000000000014
eng_Latn,0.012396741120689654,0.07354224137931036
urd_Arab,0.01992163086206896,0.04440862068965516
tur_Latn,0.01692698982758621,0.05480344827586209
arb_Arab,0.0029356526724137926,0.01636293103448276
guj_Gujr,0.030232394482758603,0.06408275862068966
heb_Hebr,0.00507620034482758,0.015224137931034484
kaz_Cyrl,0.013599646637931027,0.04540431034482759
mon_Cyrl,0.007676447413793099,0.01946379310344827
hun_Latn,0.00029492232758620695,0.003816379310344828
fin_Latn,0.004082247068965516,0.008175862068965518
hin_Deva,0.015133879051724128,0.04232672413793104
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.019067001724137927,0.04428965517241382
other,0.00460848629310345,0.049711206896551736
avg,0.00996137251521298,0.03232961460446248
