lang,mse,mae
deu_Latn,0.004870067155172412,0.018330172413793092
jpn_Jpan,0.003889301120689654,0.018854310344827582
cmn_Hani,0.007177270431034489,0.026364655172413806
eng_Latn,0.012402783620689651,0.07375172413793103
urd_Arab,0.02105298362068965,0.04891724137931035
tur_Latn,0.017137638275862073,0.053760344827586216
arb_Arab,0.004516617155172415,0.02033189655172414
guj_Gujr,0.03504401043103446,0.06839224137931031
heb_Hebr,0.005452042586206895,0.015256896551724141
kaz_Cyrl,0.016378441120689657,0.04798017241379311
mon_Cyrl,0.008125977413793098,0.01992068965517241
hun_Latn,0.00035589258620689657,0.004067241379310345
fin_Latn,0.003996519655172413,0.00790862068965517
hin_Deva,0.01575685655172413,0.04404655172413793
kor_Hang,0.0004965517241379311,0.0020689655172413794
pan_Guru,0.019989041206896544,0.045498275862068976
other,0.005222983620689655,0.05194827586206897
avg,0.01069793989858012,0.033376369168357
