lang,mse,mae
deu_Latn,0.008922558571428579,0.029079591836734715
jpn_Jpan,0.0028253889795918454,0.013867346938775532
cmn_Hani,0.006219582755102046,0.024292857142857158
eng_Latn,0.014458356428571436,0.07661122448979595
urd_Arab,0.018181222142857136,0.056698979591836715
tur_Latn,0.02674764714285714,0.07898571428571427
arb_Arab,0.016557346122448986,0.04244897959183675
guj_Gujr,0.019043185918367338,0.046218367346938787
heb_Hebr,0.01429289653061226,0.026895918367346963
kaz_Cyrl,0.009260765918367355,0.03278775510204083
mon_Cyrl,0.009411729999999998,0.017977551020408166
hun_Latn,0.000411067653061224,0.002180612244897958
fin_Latn,1.5992551020408157e-05,0.0006785714285714286
hin_Deva,0.025219522551020418,0.07593775510204083
kor_Hang,1.1755102040816325e-07,4.897959183673469e-05
pan_Guru,0.030613879387755064,0.04904693877551016
other,0.0044768465306122465,0.04877551020408164
avg,0.012156359219687876,0.036619567827130856
