lang,mse,mae
deu_Latn,0.0038440898814274364,0.016939265762170808
jpn_Jpan,0.0019059368715083807,0.009351955307262573
cmn_Hani,0.0026921949027163355,0.013831202447459423
eng_Latn,0.0034483147493637525,0.03713084729981381
tur_Latn,0.006929440810785225,0.03674484171322161
urd_Arab,0.0070803389921689506,0.026639985368449047
arb_Arab,0.002479336425719543,0.012639715349827085
hun_Latn,0.0005396673463687157,0.0033343575418994425
fin_Latn,0.0018859750837988806,0.005091620111731841
pan_Guru,0.004711295698324021,0.02153072625698323
guj_Gujr,0.006125799692737433,0.025963407821229075
heb_Hebr,0.0034430339680322783,0.01163556797020484
kaz_Cyrl,0.005522813250612973,0.026804967411545626
mon_Cyrl,0.0021339411680943525,0.010121918063314722
hin_Deva,0.0034498873463687115,0.01791927374301676
kor_Hang,5.0850000000000004e-06,0.00022150837988826815
other,0.003070155035321419,0.03629447658951848
avg,0.0034863121307852005,0.01836444924338451
