lang,mse,mae
deu_Latn,0.00405366561965569,0.017443735035913822
jpn_Jpan,0.0024212893016759772,0.010882960893854748
cmn_Hani,0.0023460113628254063,0.013402023144453299
eng_Latn,0.00414753072585937,0.040714229183293454
tur_Latn,0.011822733248324025,0.03754153631284919
urd_Arab,0.0076974640774121455,0.027862420191540303
arb_Arab,0.0022715137487354154,0.011455097100292633
hun_Latn,0.0004945638547486039,0.0028787709497206716
fin_Latn,0.001882280837988825,0.005032960893854747
pan_Guru,0.003818939469273744,0.018791899441340774
guj_Gujr,0.006091490893854749,0.027653631284916217
heb_Hebr,0.003184153540882993,0.011337490689013041
kaz_Cyrl,0.006091849439470826,0.02793946461824955
mon_Cyrl,0.004471148562763815,0.015159837057728128
hin_Deva,0.0037804517877094946,0.01976089385474861
kor_Hang,1.73268156424581e-07,2.9329608938547484e-05
other,0.003098237223887273,0.03538959098164405
avg,0.003980793939013222,0.01901622772013834
