lang,mse,mae
deu_Latn,0.004472907569832405,0.017985754189944143
jpn_Jpan,0.0029054275139664787,0.011737709497206704
cmn_Hani,0.002798123631284913,0.014103910614525142
eng_Latn,0.004231044608938551,0.04248184357541901
tur_Latn,0.010070965782122904,0.041064525139664826
urd_Arab,0.007758109720670392,0.028184357541899453
arb_Arab,0.0029755278770949726,0.014392737430167599
hun_Latn,0.0004347125418994413,0.003509217877094972
fin_Latn,0.0015788427653631281,0.005143854748603352
pan_Guru,0.007842268044692737,0.02771731843575418
guj_Gujr,0.008376243687150843,0.033727374301676
heb_Hebr,0.0033913399720670394,0.010785195530726259
kaz_Cyrl,0.007689607905027934,0.032768435754189945
mon_Cyrl,0.006002469636871513,0.017889664804469286
hin_Deva,0.0064384272346368725,0.024436592178770956
kor_Hang,3.390620111731845e-05,0.0006262569832402236
other,0.004268977960893855,0.04205055865921786
avg,0.004780523685507724,0.02168266513309235
