lang,mse,mae
deu_Latn,0.0038266631250870975,0.01673111864857677
jpn_Jpan,0.0018915131284916217,0.009386592178770954
cmn_Hani,0.0027026987848048777,0.01389502593774939
eng_Latn,0.00347252297669435,0.03708459962756054
tur_Latn,0.006776671970468651,0.036161461824953445
urd_Arab,0.006109379314204952,0.025123151104017017
arb_Arab,0.002456415225178619,0.01230875631816973
hun_Latn,0.000532704888268157,0.0033326815642458116
fin_Latn,0.001941010558659216,0.005131284916201116
pan_Guru,0.004746634608938548,0.021497486033519548
guj_Gujr,0.006169436843575422,0.026114804469273764
heb_Hebr,0.003391340625387959,0.011625698324022346
kaz_Cyrl,0.005534789492853818,0.026985181564245817
mon_Cyrl,0.0020869052203910626,0.009943100558659228
hin_Deva,0.003442017122905024,0.01787625698324022
kor_Hang,5.687932960893854e-06,0.00023519553072625697
other,0.002993765813222234,0.03588875498802872
avg,0.0034164798607113243,0.01819536179835063
