lang,mse,mae
deu_Latn,0.004330996396648048,0.017965083798882692
jpn_Jpan,0.002953229469273742,0.011814804469273741
cmn_Hani,0.002718108491620109,0.014133519553072628
eng_Latn,0.004945960642458104,0.046372905027932974
tur_Latn,0.010445113156424579,0.04244273743016761
urd_Arab,0.008352772988826815,0.03019078212290503
arb_Arab,0.0029602577374301686,0.014648882681564251
hun_Latn,0.000847895754189945,0.005382122905027936
fin_Latn,0.0016351513128491616,0.0051695530726256975
pan_Guru,0.008101859636871506,0.02842653631284915
guj_Gujr,0.009718790000000001,0.036412290502793314
heb_Hebr,0.0035093467039106156,0.010922905027932963
kaz_Cyrl,0.008810994301675984,0.035695530726257016
mon_Cyrl,0.006529371033519558,0.01833826815642459
hin_Deva,0.007534469106145252,0.02602234636871509
kor_Hang,2.388882681564247e-05,0.0005184357541899443
other,0.004372271731843576,0.04315139664804468
avg,0.005164145722970755,0.022800476503450545
