lang,mse,mae
deu_Latn,0.0043770533240223486,0.017813687150837993
jpn_Jpan,0.0029129903910614504,0.011804469273743014
cmn_Hani,0.0027488886312849133,0.014063966480446928
eng_Latn,0.00423950863128492,0.04254664804469275
tur_Latn,0.009911480782122903,0.04044413407821231
urd_Arab,0.0074259913687150835,0.028367877094972065
arb_Arab,0.0029752932402234635,0.01458435754189944
hun_Latn,0.0004350747206703909,0.0034103351955307257
fin_Latn,0.001530559832402234,0.00500949720670391
pan_Guru,0.007981300251396648,0.02792039106145251
guj_Gujr,0.00879186234636872,0.03451955307262572
heb_Hebr,0.0031939774301675996,0.010713966480446929
kaz_Cyrl,0.007923076256983243,0.032891620111731856
mon_Cyrl,0.006109015921787716,0.017874860335195548
hin_Deva,0.006409683463687152,0.024517877094972076
kor_Hang,3.9980810055865945e-05,0.0006969273743016761
other,0.004146143491620112,0.041464525139664796
avg,0.004773640052579692,0.021684981925731192
