lang,mse,mae
deu_Latn,0.0038255136633508196,0.017236891460494824
jpn_Jpan,0.0024717413966480455,0.010710614525139666
cmn_Hani,0.00262065699408261,0.013412726123969121
eng_Latn,0.0036664940519179406,0.03950635674381486
tur_Latn,0.011022515506781504,0.03761886405959035
urd_Arab,0.008443786844504458,0.028172988161745134
arb_Arab,0.0024814263178672778,0.012581288906624107
hun_Latn,0.0004976895530726262,0.0028837988826815653
fin_Latn,0.0018937655865921771,0.005083240223463685
pan_Guru,0.0035842102513966474,0.017793575418994408
guj_Gujr,0.00498054969273743,0.025596927374301682
heb_Hebr,0.0032987790318823726,0.011498896648044694
kaz_Cyrl,0.005602110380656424,0.02703965083798884
mon_Cyrl,0.003556206659287712,0.014280041899441352
hin_Deva,0.0033789445530726225,0.018381843575418985
kor_Hang,1.9960893854748603e-07,3.1843575418994415e-05
other,0.003130770696502678,0.03559377494014364
avg,0.0037914918111348166,0.01867196019748682
