lang,mse,mae
deu_Latn,0.004385718128491623,0.01787625698324023
jpn_Jpan,0.0026854772067039087,0.010993296089385474
cmn_Hani,0.002756579022346369,0.014437150837988827
eng_Latn,0.0042890996927374345,0.0418796089385475
tur_Latn,0.00997693597765363,0.04056536312849165
urd_Arab,0.007139223156424581,0.027628212290502798
arb_Arab,0.0029773887709497204,0.01461787709497207
hun_Latn,0.00042927670391061434,0.003363128491620111
fin_Latn,0.0015598710055865917,0.005097206703910615
pan_Guru,0.007548783603351956,0.026343296089385473
guj_Gujr,0.009105971843575422,0.035245810055865946
heb_Hebr,0.0034622232122905037,0.011040502793296093
kaz_Cyrl,0.006384694022346372,0.02951564245810058
mon_Cyrl,0.00919245377094973,0.021760614525139676
hin_Deva,0.00940100511173184,0.02823547486033519
kor_Hang,3.824022346368715e-06,0.000158659217877095
other,0.00402757153631285,0.03951703910614524
avg,0.005019182163982913,0.021663243509694383
