lang,mse,mae
deu_Latn,0.004461665698324025,0.018413966480446936
jpn_Jpan,0.0030707249441340773,0.012041061452513963
cmn_Hani,0.0028364623743016735,0.014551117318435756
eng_Latn,0.0051433427932960915,0.04754022346368717
tur_Latn,0.008907486005586593,0.03911983240223466
urd_Arab,0.008952852094972067,0.031203072625698325
arb_Arab,0.0034587382402234646,0.015948324022346375
hun_Latn,0.0008430003072625707,0.005348882681564249
fin_Latn,0.0015935747206703903,0.005148324022346368
pan_Guru,0.008010418491620111,0.028039664804469264
guj_Gujr,0.010199929134078214,0.03748184357541901
heb_Hebr,0.003823627849162013,0.012042737430167599
kaz_Cyrl,0.008822557486033524,0.035776536312849175
mon_Cyrl,0.005804845921787713,0.017848603351955317
hin_Deva,0.007893572374301678,0.026410893854748606
kor_Hang,2.9305000000000022e-05,0.0005717877094972068
other,0.004547107122905029,0.04425279329608938
avg,0.005199953562274072,0.02304350969438055
