lang,mse,mae
deu_Latn,0.004653986927374304,0.018275418994413414
jpn_Jpan,0.002855360698324021,0.011841620111731841
cmn_Hani,0.002744597905027933,0.014385195530726261
eng_Latn,0.004503549441340787,0.04284748603351957
tur_Latn,0.010170219357541897,0.04061480446927376
urd_Arab,0.006562810530726259,0.02680698324022347
arb_Arab,0.0030151707821229035,0.014790502793296089
hun_Latn,0.00043964067039106133,0.0034379888268156423
fin_Latn,0.0015573147765363122,0.005071787709497207
pan_Guru,0.007530888854748603,0.027399720670391054
guj_Gujr,0.008501485167597769,0.03373044692737433
heb_Hebr,0.0035102131564245832,0.01108966480446928
kaz_Cyrl,0.007659311648044696,0.03259022346368717
mon_Cyrl,0.0063227174581005656,0.01828016759776538
hin_Deva,0.006786942122905031,0.025382122905027945
kor_Hang,3.457092178770952e-05,0.0006393854748603353
other,0.004384736201117319,0.04256592178770949
avg,0.004778442154124221,0.021749967137693074
