lang,mse,mae
deu_Latn,0.004426233547486036,0.018122067039106154
jpn_Jpan,0.0028565413128491595,0.011235474860335194
cmn_Hani,0.0027946074022346342,0.014428212290502796
eng_Latn,0.004667247653631288,0.044935195530726266
tur_Latn,0.010265559748603352,0.042219832402234654
urd_Arab,0.007395420586592177,0.028160055865921796
arb_Arab,0.0029609141899441353,0.014767039106145257
hun_Latn,0.0008368496368715095,0.0055282122905027965
fin_Latn,0.001665327765363128,0.005255307262569832
pan_Guru,0.00824483620111732,0.02820614525139664
guj_Gujr,0.010125686396648048,0.03776899441340784
heb_Hebr,0.003467867849162012,0.011181843575418996
kaz_Cyrl,0.007745798519553075,0.03252374301675978
mon_Cyrl,0.009380300055865926,0.021875977653631296
hin_Deva,0.009269274720670384,0.027714245810055865
kor_Hang,3.005279329608939e-06,0.00012318435754189944
other,0.004237023044692738,0.041409217877094964
avg,0.005314264347683208,0.022673808741373647
