lang,mse,mae
deu_Latn,0.004618904608938551,0.01849469273743018
jpn_Jpan,0.002769537346368714,0.011210893854748605
cmn_Hani,0.0026851394134078214,0.014217039106145253
eng_Latn,0.005177154217877099,0.046407541899441365
tur_Latn,0.010547313407821229,0.04284134078212292
urd_Arab,0.0070676402513966475,0.02952653631284916
arb_Arab,0.0027633639664804478,0.014497765363128497
hun_Latn,0.0008309170391061462,0.005483240223463691
fin_Latn,0.0016312570949720668,0.005213407821229051
pan_Guru,0.008227472681564247,0.02788603351955307
guj_Gujr,0.01040489675977654,0.03835083798882684
heb_Hebr,0.003707881145251401,0.011541620111731848
kaz_Cyrl,0.008060196927374306,0.033307821229050294
mon_Cyrl,0.009459690279329613,0.022133519553072637
hin_Deva,0.009962322960893851,0.029255307262569828
kor_Hang,2.4962569832402237e-06,9.553072625698324e-05
other,0.0043868779050279345,0.0418695530726257
avg,0.005429591897798227,0.023078393033190935
