lang,mse,mae
deu_Latn,0.004650567290502796,0.018486871508379896
jpn_Jpan,0.002745430139664803,0.011051117318435756
cmn_Hani,0.002867578575418994,0.015058379888268157
eng_Latn,0.00536255675977654,0.04768659217877097
tur_Latn,0.008992026564245808,0.0396064245810056
urd_Arab,0.007062493603351956,0.029465083798882682
arb_Arab,0.003120533296089386,0.014705586592178778
hun_Latn,0.0008213929608938557,0.005478770949720673
fin_Latn,0.0016110487988826808,0.005176256983240223
pan_Guru,0.008262739581005586,0.02779636871508379
guj_Gujr,0.010458734748603354,0.03855363128491622
heb_Hebr,0.0038345931005586615,0.011698603351955314
kaz_Cyrl,0.007799258603351958,0.032907821229050276
mon_Cyrl,0.009176101312849167,0.02229189944134079
hin_Deva,0.010214131284916196,0.029599441340782115
kor_Hang,3.294608938547486e-06,0.00011703910614525139
other,0.004450672932960895,0.04218854748603351
avg,0.005378420833059482,0.023051084456128825
