lang,mse,mae
deu_Latn,0.0038272549716553334,0.01714718010109073
jpn_Jpan,0.001985307011173186,0.009967318435754192
cmn_Hani,0.002369903885953233,0.013000975658419784
eng_Latn,0.003832549025069837,0.03973119646182498
tur_Latn,0.010359788861173183,0.042585614525139676
urd_Arab,0.008426178535629091,0.028781065442936953
arb_Arab,0.0024556590480038377,0.01233743415802075
hun_Latn,0.0004990677374301681,0.002848882681564248
fin_Latn,0.001863483240223462,0.004980446927374299
pan_Guru,0.004835435502793296,0.02145558659217876
guj_Gujr,0.008248412541899444,0.03156229050279331
heb_Hebr,0.003465222850713843,0.01171489757914339
kaz_Cyrl,0.007437221153933896,0.03135827281191809
mon_Cyrl,0.0023134805759155823,0.010822662942271888
hin_Deva,0.0036539608379888254,0.017875418994413403
kor_Hang,5.213184357541899e-06,0.00022513966480446925
other,0.003061224328647435,0.03573375498802873
avg,0.004037609605444776,0.019536949321628094
