lang,mse,mae
deu_Latn,0.0045781474860335245,0.018431284916201128
jpn_Jpan,0.0028129713407821218,0.011061452513966482
cmn_Hani,0.0028696029888268127,0.014861173184357543
eng_Latn,0.004935259329608942,0.04666033519553075
tur_Latn,0.009018467793296089,0.03979022346368717
urd_Arab,0.008237115614525139,0.029518715083798882
arb_Arab,0.003436079189944135,0.01581871508379889
hun_Latn,0.0008537524301675987,0.005532681564245813
fin_Latn,0.0016099987150837982,0.005197765363128491
pan_Guru,0.008198966871508381,0.027767039106145253
guj_Gujr,0.010039632262569835,0.0376846368715084
heb_Hebr,0.0035725976536312865,0.011474860335195538
kaz_Cyrl,0.007788717178770952,0.03258351955307263
mon_Cyrl,0.008673292960893862,0.021414525139664815
hin_Deva,0.009233587793296087,0.027916480446927367
kor_Hang,1.1024189944134079e-05,0.00020279329608938548
other,0.004350065139664805,0.04197206703910614
avg,0.005307016408149853,0.022816956950377918
