lang,mse,mae
eng_Latn,0.004981644923469385,0.04570841836734693
deu_Latn,0.003524214821428567,0.014522193877551019
cmn_Hani,0.005129822117346935,0.018906887755102034
tur_Latn,0.007843899387755102,0.03680969387755102
kaz_Cyrl,0.006665359617346937,0.02690382653061226
hun_Latn,0.0008572869387755113,0.003052040816326532
fin_Latn,0.0011969327806122445,0.0028002551020408157
heb_Hebr,0.0014620867091836723,0.00828494897959183
arb_Arab,0.00480627880102041,0.01936403061224491
mon_Cyrl,0.0029107510969387765,0.011946683673469396
hin_Deva,0.00850690035714286,0.030354591836734706
jpn_Jpan,0.0036085785714285736,0.012468367346938776
urd_Arab,0.012149799107142858,0.04069770408163265
pan_Guru,0.01173894612244898,0.032969387755102046
guj_Gujr,0.009468265433673467,0.0357686224489796
kor_Hang,1.0917984693877538e-05,0.00026249999999999993
other,0.007788027551020409,0.04711479591836735
avg,0.005449983077731092,0.022819702881152464
